fid,경도,위도,교량,터널,ROAD_RANK,alti_mean,alti_stdev,alti_min,alti_max,terrain_mean,aspect_mean,sun_mean,sun_stdev,sun_min,azi_mean,Drainage Class,label,시도,시군구,읍면동
519,126.9779233,37.55918667,False,False,104.0,37.1905072,3.494147774,36.4266243,42.55010605,1.864164865,311.9634248,9.703253096,4.69e-05,9.703187943,237.8734469,2.0,1,서울특별시,중구,남창동
520,127.0077933,37.5332908,True,False,103.0,14.7574278,0.888486913,13.31997204,15.7853384,1.391683991,220.7209497,9.705457486,3.92e-05,9.705411911,237.8947684,3.961109111,1,서울특별시,용산구,한남동
521,127.0308726,37.56804519,False,False,102.0,23.19595692,2.358971153,19.43360901,24.93959618,2.09531428,65.51581641,9.70247364,0.0,9.70247364,237.9069741,2.0,1,서울특별시,성동구,하왕십리동
522,127.0242134,37.54789453,False,False,104.0,16.48871225,1.375531685,14.19464779,17.95095444,5.143735101,138.7843011,9.704199321,4.06e-05,9.704174995,237.9043153,3.745689655,1,서울특별시,성동구,금호동4가
523,127.0324282,37.56277452,False,False,103.0,28.9145444,0.782738101,27.80805779,28.94687462,1.185836371,150.184321,9.70293808,0.0,9.70293808,237.9083557,2.0,1,서울특별시,성동구,하왕십리동
524,127.0343713,37.55839758,False,False,101.0,18.02969535,1.073521359,17.64101791,20.1411953,0.821875114,98.13470425,9.703322411,0.0,9.703322411,237.9100489,2.0,1,서울특별시,성동구,행당동
525,127.0468782,37.6200793,False,False,102.0,25.4190698,1.867153783,22.71717834,26.22915268,1.867218833,91.32724858,9.69801988,4.08e-05,9.697992325,237.9129656,2.916786744,1,서울특별시,성북구,장위동
526,127.0178794,37.59178637,False,False,101.0,28.54704208,1.005243526,27.74589729,30.01800728,1.80969955,223.431011,9.700462622,4.85e-05,9.70039463,237.8963753,4.0,1,서울특별시,성북구,동선동1가
527,127.0298818,37.61566635,False,False,103.0,33.96098553,0.36374947,33.77101135,34.43904114,0.792542037,148.2833457,9.69838738,5.25e-05,9.698384285,237.9023157,4.0,1,서울특별시,강북구,미아동
528,126.9042059,37.52440884,False,False,102.0,9.956423787,0.72781724,9.278045654,10.93925476,0.406191213,81.59866328,9.706223488,0.0,9.706223488,237.8283647,4.0,1,서울특별시,영등포구,영등포동7가
529,126.9093188,37.48648724,False,False,102.0,13.47079938,0.247099002,13.19477749,13.77644253,0.194549497,209.7937989,9.709454695,1.24e-06,9.709454536,237.8350221,4.0,1,서울특별시,동작구,신대방동
530,126.9019197,37.4834156,False,False,103.0,13.74336513,0.111745674,13.7359066,13.90122128,0.329547541,277.7754591,9.709700679,4.66e-05,9.709688187,237.8301973,3.491026561,1,서울특별시,관악구,신림동
531,126.9245521,37.48835747,False,False,103.0,18.93945087,0.401601658,18.75780869,19.46142387,0.406639163,256.5048306,9.709293365,0.0,9.709293365,237.8444519,4.0,1,서울특별시,관악구,신림동
532,127.0315263,37.48830595,False,False,104.0,19.81958318,1.432077412,18.71726608,21.51857948,1.309072048,290.8732031,9.70930115,3.97e-05,9.709253311,237.914032,2.0,1,서울특별시,서초구,서초동
533,127.035439,37.50310821,False,False,101.0,53.03681226,2.351561496,51.14883804,56.59958649,3.653579364,229.7153558,9.70802021,0.0,9.70802021,237.9150178,2.0,1,서울특별시,강남구,역삼동
534,127.1309208,37.51555991,False,False,101.0,18.78181728,1.096134188,18.6891346,20.5166378,0.449133718,321.1330271,9.706984335,4.11e-05,9.706913948,237.9761403,4.586800574,1,서울특별시,송파구,방이동
535,127.1058915,37.5082902,False,False,103.0,14.5729884,0.541558978,13.52912045,14.82334423,0.336844603,330.623771,9.707604965,4.81e-05,9.707537651,237.9604468,2.0,1,서울특별시,송파구,송파동
536,127.1427595,37.55474173,False,False,101.0,31.5797044,0.855093937,30.70639229,32.41618347,1.622267304,309.0298365,9.703604249,5.04e-05,9.703598022,237.9803149,2.835976929,1,서울특별시,강동구,암사동
537,126.6764888,37.43956664,False,False,102.0,32.65151975,4.567291604,31.45558739,39.9093399,4.015978123,248.2158735,9.713452642,3.76e-05,9.713418007,237.6878332,2.485652798,1,인천광역시,미추홀구,학익동
538,126.7070659,37.46756394,True,True,103.0,17.47990453,0.731631205,16.23592186,18.06886292,1.367744489,239.4876616,9.71107842,4.44e-05,9.711016655,237.7054706,4.0,1,인천광역시,남동구,간석동
539,126.6763518,37.52880782,False,False,101.0,26.83386705,1.214068022,26.1290226,28.39947128,3.661177329,151.5739582,9.705835565,3.95e-05,9.705801964,237.6799644,2.0,1,인천광역시,서구,가정동
540,126.851791,35.15397233,False,False,103.0,20.23266183,0.067370928,20.14392662,20.26735687,0.644780782,218.2792598,9.901910782,0.0,9.901910782,238.0164385,4.0,1,광주광역시,서구,치평동
541,126.8840662,35.1530406,False,True,104.0,30.69133882,0.416922828,30.60462761,31.40701675,0.427127472,303.3497338,9.901968956,0.0,9.901968956,238.0367737,4.0,1,광주광역시,서구,농성동
542,126.8602549,35.12120877,False,False,103.0,33.47145434,0.481576025,32.80195618,33.59636688,0.544930796,287.1645581,9.904498975,5e-05,9.904496193,238.0250742,6.0,1,광주광역시,서구,풍암동
543,126.8657727,35.15509664,False,False,103.0,52.665994,1.644579379,50.72881317,54.72869492,2.565934488,73.77750649,9.901825883,3.72e-05,9.901762009,238.0249361,2.0,1,광주광역시,서구,쌍촌동
544,126.9113558,35.13303213,False,False,102.0,47.70897981,1.120205034,46.13021469,47.84020233,1.09860905,301.265655,9.903564853,3.85e-05,9.903539658,238.0559401,3.747027027,1,광주광역시,남구,봉선동
545,126.8930739,35.19078619,False,False,103.0,47.40637282,2.985550463,46.2608223,52.40061569,2.726096852,67.99352147,9.898947198,4.7e-05,9.898941994,238.0383756,2.226049516,1,광주광역시,북구,매곡동
546,126.8804681,35.17604329,False,False,101.0,31.0883257,1.503456859,28.96225357,31.11245728,4.542692837,218.960242,9.900143333,3.48e-05,9.900097847,238.032228,3.604316547,1,광주광역시,북구,운암동
547,126.8982252,35.15952737,False,False,104.0,33.2727456,2.267240081,28.84267235,34.23815918,0.614274122,237.6144704,9.901460648,0.0,9.901460648,238.0450134,1.0,1,광주광역시,북구,임동
548,126.9057274,35.16213426,False,False,102.0,35.06969204,0.124073003,34.8949585,35.0857048,0.225593165,324.8782008,9.901241302,0.0,9.901241302,238.0494616,4.0,1,광주광역시,북구,신안동
549,126.8915951,35.17924458,False,False,102.0,39.57394409,0.0,39.57394409,39.57394409,1.902156115,75.50904083,9.899877548,0.0,9.899877548,238.0387726,2.011527378,1,광주광역시,북구,용봉동
550,126.9218386,35.17176577,False,False,103.0,39.98597657,1.687780647,38.24266815,42.85509872,0.757795042,201.3660368,9.900482937,3.6e-05,9.900443077,238.0583915,4.0,1,광주광역시,북구,우산동
551,126.801572,35.16312948,False,False,102.0,38.81124414,2.66467299,35.05578613,39.12349319,1.718006948,183.3481123,9.901162136,3.87e-05,9.901141167,237.9840967,2.0,1,광주광역시,광산구,우산동
552,126.8171053,35.179997,False,False,104.0,21.11386434,0.727275428,20.81533051,22.20590401,0.577435375,118.5045498,9.89983743,5.05e-05,9.899765968,237.9919433,4.0,1,광주광역시,광산구,신가동
553,126.8463423,35.21753067,False,False,103.0,24.67171258,0.215850323,24.42526436,24.95299149,0.184775091,125.7014111,9.896813403,4.15e-05,9.896800041,238.006426,3.886609071,1,광주광역시,광산구,쌍암동
554,126.8424032,35.22025499,False,False,104.0,26.22068183,0.266931189,26.12261963,26.58522034,0.311569708,69.5617713,9.896593465,4.46e-05,9.896584511,238.0036668,2.768734313,1,광주광역시,광산구,쌍암동
555,126.8242531,35.19215753,False,False,102.0,22.21694289,0.096249585,22.08658028,22.25610352,1.498120883,277.5916166,9.898839911,4.22e-05,9.898825645,237.9953504,5.0,1,광주광역시,광산구,수완동
556,126.806314,35.17946841,False,False,102.0,20.05755844,0.07396115,20.05664825,20.16215134,0.363357253,221.2374033,9.899852008,4.49e-05,9.899841309,237.9851446,3.340884574,1,광주광역시,광산구,하남동
557,127.4329276,36.34677903,False,False,102.0,54.39288698,1.273831588,52.59894562,54.55741119,1.642741695,275.1117424,9.805114746,1.78e-15,9.805114746,238.2687168,2.154731918,1,대전광역시,동구,성남동
558,127.333094,36.33222957,False,True,102.0,54.10167223,0.204629431,53.81228256,54.10183716,0.83863818,318.8704525,9.806315422,0.0,9.806315422,238.2064972,2.0,1,대전광역시,유성구,원신흥동
559,126.9365306,37.27556361,False,False,103.0,56.27298874,0.777186294,55.54167175,57.32426453,0.811446345,93.78578806,9.727391747,1.08e-06,9.727390289,237.8702287,3.248743719,1,경기도,수원시 권선구,금곡동
560,126.997795,37.26980004,True,False,102.0,36.97721863,0.0,36.97721863,36.97721863,1.405748129,239.109726,9.727901845,1.11e-06,9.727901459,237.9105147,2.794761392,1,경기도,수원시 팔달구,고등동
561,127.0376239,37.27941791,False,False,101.0,54.210325,2.121119151,52.36449051,57.15299606,1.609317151,169.4926436,9.727057925,4.75e-05,9.727046967,237.9352547,2.876476907,1,경기도,수원시 팔달구,우만동
562,127.0312661,37.26598919,False,False,102.0,44.45810538,0.064269777,44.3672142,44.45815659,2.217599051,323.7696758,9.728197859,1.22e-06,9.728196144,237.9321692,2.0,1,경기도,수원시 팔달구,인계동
563,127.0254183,37.26744047,False,False,104.0,37.10495377,0.0,37.10495377,37.10495377,0.77047646,217.8503418,9.728091952,3.87e-05,9.728045464,237.9283308,3.585523947,1,경기도,수원시 팔달구,인계동
564,127.049849,37.24670833,False,False,102.0,30.34340589,0.205282539,30.34274483,30.63371849,1.836455317,19.5544219,9.729857967,4.46e-05,9.729795456,237.9460675,2.0,1,경기도,수원시 영통구,망포동
565,127.1445788,37.44494993,False,False,103.0,46.79492161,0.543253275,46.68518829,47.55532074,3.746912125,167.9343459,9.7129879,0.0,9.7129879,237.9905692,2.0,1,경기도,성남시 수정구,신흥동
566,127.1467578,37.44037827,False,False,104.0,41.12248552,2.056359006,38.60279465,43.46517181,3.047681402,173.0854381,9.713372231,0.0,9.713372231,237.9922892,4.0,1,경기도,성남시 중원구,중앙동
567,127.103143,37.37110147,False,False,101.0,40.87923424,0.761188012,39.5768013,41.08319092,0.429748719,102.1739503,9.719295502,0.0,9.719295502,237.9699215,3.858738739,1,경기도,성남시 분당구,궁내동
568,126.8463901,37.44084465,False,False,103.0,21.1572939,0.497666521,20.32987785,21.38186264,0.628605474,199.8028835,9.713329972,4.26e-05,9.713328362,237.7980894,6.0,1,경기도,광명시,노온사동
569,127.0531643,37.04854974,False,False,103.0,20.51735878,0.0,20.51735878,20.51735878,0.781443298,202.2758179,9.746589313,3.77e-05,9.746551514,237.9650344,3.0,1,경기도,평택시,장당동
570,126.9296395,36.98384646,False,False,102.0,25.81400416,2.903261884,24.82812881,30.18117714,2.060729526,39.61655178,9.752049547,4.84e-05,9.751981735,237.8910473,2.039412397,1,경기도,평택시,안중읍
571,126.8723887,37.28917183,True,False,101.0,14.12324462,2.838906668,9.759533882,17.44393921,2.488409834,154.9887754,9.726257675,4.52e-05,9.726194382,237.8278276,3.0,1,경기도,안산시 상록구,본오동
572,126.83328,37.31675206,False,False,101.0,7.069323835,0.398379537,6.414095402,7.285215855,0.466493753,95.73316959,9.723917961,0.0,9.723917961,237.7999573,6.0,1,경기도,안산시 단원구,고잔동
573,127.1716383,37.6121289,False,False,104.0,34.84748693,3.089252885,30.8324337,36.56978607,2.405651985,254.5334668,9.698722339,4.98e-05,9.698652267,237.994454,3.0,1,경기도,남양주시,다산동
574,127.2497894,37.33747978,True,False,102.0,51.31472243,2.100767103,50.46716309,54.24882889,0.584513476,249.2585103,9.722152327,4.25e-05,9.72209549,238.0671505,2.0,1,경기도,용인시 처인구,모현읍
575,127.2198421,37.10823466,False,False,101.0,46.34799957,0.0,46.34799957,46.34799957,0.938155055,63.46270752,9.741568565,0.0,9.741568565,238.0670776,3.0,1,경기도,안성시,양성면
576,127.4371939,37.01014849,False,False,101.0,111.206487,5.31140567,105.6601563,119.2868805,7.901463691,267.608406,9.749821663,0.0,9.749821663,238.2146912,1.0,1,경기도,안성시,죽산면
577,127.031575,37.21335326,False,False,103.0,23.47490019,1.232976927,21.73127365,23.49008942,3.512564559,263.3939309,9.732677426,4.1e-05,9.732625008,237.9368308,2.539928058,1,경기도,화성시 병점구,진안동
578,126.9548586,37.22412125,False,False,102.0,28.31727055,1.7482432,25.38563156,28.56153679,1.864099423,101.8265023,9.731743465,4.17e-05,9.731738091,237.8864085,3.748468468,1,경기도,화성시 효행구,봉담읍
579,127.2882995,37.38659937,False,False,101.0,56.23004188,1.760258106,54.48486328,58.43845749,4.778024257,59.71557992,9.71795,5.45e-05,9.717949867,238.0880895,3.204741379,1,경기도,광주시,초월읍
580,127.2468404,37.41720535,False,False,102.0,52.0781952,1.551221512,51.14683914,54.26548386,1.153810198,59.81899769,9.71534729,0.0,9.71534729,238.0589905,2.0,1,경기도,광주시,탄벌동
581,126.9915951,37.7870601,False,False,102.0,112.6742805,2.29826583,109.4899826,114.4144287,1.008353105,119.845704,9.683684313,6.49e-07,9.683683395,237.86337,2.0,1,경기도,양주시,백석읍
582,127.0937826,37.82181933,False,False,101.0,96.39105995,0.631948048,95.55285645,96.70111084,1.193322401,59.64734266,9.680697439,4.46e-05,9.680620193,237.927129,2.0,1,경기도,양주시,옥정동
583,127.7223869,37.86599612,False,False,104.0,74.74207297,1.512151474,74.67139435,76.87940979,0.4327527,333.3648836,9.676856792,4.68e-05,9.676844597,238.3314773,4.0,1,강원특별자치도,춘천시,퇴계동
584,128.0333802,37.26276669,False,False,104.0,349.4810767,4.524393403,346.8856506,355.3294983,6.333638308,306.5312452,9.728481829,3.86e-05,9.728449821,238.5764532,2.475227503,1,강원특별자치도,원주시,판부면
585,127.4620855,36.62450087,False,False,101.0,64.24835239,3.364123398,59.49249649,64.37675476,3.189362842,12.75634035,9.782104492,0.0,9.782104492,238.2630768,4.010737294,1,충청북도,청주시 서원구,개신동
586,127.45917,36.6388698,False,False,102.0,65.39962006,0.0,65.39962006,65.39962006,3.093055964,324.7673645,9.780903816,0.0,9.780903816,238.2598157,1.992797983,1,충청북도,청주시 흥덕구,봉명동
587,127.4602047,36.6498594,False,False,103.0,71.86023693,0.086604861,71.76330566,71.93510437,1.100424102,226.4971363,9.779994791,4.69e-05,9.779929161,238.2595318,1.128893663,1,충청북도,청주시 흥덕구,봉명동
588,127.4647585,36.64919824,False,False,104.0,75.87777207,0.479166824,75.08242798,76.39283752,1.737766524,201.8367903,9.780029023,3.87e-05,9.780004501,238.2624861,3.9356578,1,충청북도,청주시 흥덕구,봉명동
589,127.4541481,36.63446831,False,False,103.0,60.97195695,3.588590125,57.38949585,64.56666565,2.923904534,181.4954984,9.781278256,5.17e-05,9.781205177,238.2572304,2.0,1,충청북도,청주시 흥덕구,복대동
590,127.4864572,36.96740881,False,False,104.0,79.72295621,0.975376536,78.34429932,79.76794434,2.047516601,127.8409946,9.753412319,3.57e-05,9.753383636,238.2498906,2.0,1,충청북도,음성군,대소읍
591,127.1335295,36.81698987,False,False,102.0,54.56833198,1.662325463,52.58874512,55.83635712,2.00653316,110.0570226,9.766044781,4.73e-05,9.765978813,238.0365947,2.008629989,1,충청남도,천안시 서북구,성정동
592,127.1390772,36.8261937,False,False,103.0,50.01658969,1.720202382,48.48949432,51.91030884,1.610984412,179.6009006,9.76525979,3.77e-05,9.765224457,238.0393272,6.0,1,충청남도,천안시 서북구,성정동
593,127.074173,36.77471259,False,False,102.0,21.43376486,2.026725236,18.48741722,21.90451431,1.215423626,15.98671536,9.769554816,4.33e-05,9.769539833,238.0023621,3.0,1,충청남도,아산시,배방읍
594,127.103618,35.82426113,False,False,103.0,25.52620457,0.222222485,25.50398636,25.80961418,0.28166188,70.01738988,9.847922484,4.64e-05,9.847857475,238.1082964,3.697991392,1,전북특별자치도,전주시 완산구,효자동3가
595,127.1196306,35.81246384,False,False,101.0,29.48438662,1.658108035,27.13975716,29.52122688,1.971953377,291.8488416,9.848880666,1.28e-06,9.84887886,238.1192696,4.0,1,전북특별자치도,전주시 완산구,중화산동2가
596,127.1181562,35.81719716,False,False,104.0,26.2894624,0.591690253,26.0722084,27.09754372,0.457345157,283.7542118,9.848490531,3.88e-05,9.848441124,238.1180731,4.0,1,전북특별자치도,전주시 완산구,중화산동2가
597,126.7161683,35.96531676,False,False,101.0,5.829853748,0.266343637,5.460451126,5.90347147,0.085261423,36.32445348,9.836405754,0.0,9.836405754,237.8491821,4.0,1,전북특별자치도,군산시,수송동
598,126.4174051,34.81246481,False,False,102.0,3.272448009,0.765985537,2.352070332,3.843738317,0.892048742,119.5329796,9.929016113,0.0,9.929016113,237.7810974,4.963453959,1,전라남도,목포시,상동
599,126.4231793,34.80940963,False,False,101.0,3.583822175,0.152720387,3.322468042,3.730791092,0.195964598,55.33299101,9.929276499,3.85e-05,9.929225922,237.7848971,,1,전라남도,목포시,상동
600,126.4798546,33.48766336,False,False,104.0,,,,,,,,,,,2.0,1,제주특별자치도,제주시,노형동
601,126.5381165,33.49084859,False,False,104.0,,,,,,,,,,,2.0,1,제주특별자치도,제주시,이도이동
602,126.5700336,33.46961018,False,False,101.0,,,,,,,,,,,2.0,1,제주특별자치도,제주시,영평동
603,126.4901596,33.49249089,False,False,102.0,,,,,,,,,,,2.0,1,제주특별자치도,제주시,연동
604,126.6221534,37.52691928,False,False,104.0,5.906635508,0.242286385,5.643210888,6.282899857,0.054167976,197.175008,9.705989838,0.0,9.705989838,237.6448742,237.6448742,0,인천광역시,서구,청라동
605,127.1302682,36.66093106,False,False,102.0,172.7598958,18.31251685,142.6042328,182.0861511,13.50424734,192.5736319,9.779075443,5.32e-05,9.779000282,238.0482045,238.0482045,0,충청남도,천안시 동남구,광덕면
606,128.0165124,35.61153599,False,False,104.0,300.0143351,23.49352199,284.4119263,337.1319275,16.50945978,140.5180129,9.86514473,1.78e-15,9.86514473,238.7003348,238.7003348,0,경상남도,합천군,봉산면
